Timestamp,TransactionID,AccountID,Amount,Merchant,TransactionType,Location,anomaly
70918,850,2,1898.42,2,2,4,1
70919,1636,5,82404.97,2,2,0,1
70920,193,5,30763.66,8,2,2,1
70921,1658,5,65735.33,9,2,0,1
70922,1721,11,62999.42,3,2,3,1
70923,522,9,33593.76,0,2,2,1
70924,596,11,80138.02,3,0,2,1
70925,12,9,84725.77,7,1,3,1
70926,384,9,83987.85,3,2,0,1
70927,254,7,41659.28,3,2,4,1
70928,679,2,6743.42,5,0,4,1
70929,175,9,17625.2,0,2,4,1
70930,1943,0,45944.9,2,0,4,1
70931,432,12,75834.67,8,2,3,1
70932,1245,13,82749.2,7,2,0,1
70933,937,14,12919.06,5,1,1,1
70934,1263,3,46753.17,6,0,2,1
70935,671,10,80627.04,8,1,2,1
70936,39,12,67820.59,4,1,1,1
70937,751,8,30154.32,3,2,3,1
70938,132,14,65276.39,1,2,3,1
70939,1949,7,11107.68,9,2,2,1
70940,380,4,57637.53,3,1,2,1
70941,365,0,65316.76,5,0,4,1
70942,1835,11,87494.14,5,0,2,1
70943,1960,3,57063.56,2,0,1,1
70944,1536,4,92451.58,0,0,2,1
70945,375,14,36238.65,7,2,1,1
70946,1012,8,4228.07,2,2,3,1
70947,1760,1,68650.11,9,0,1,1
70948,690,11,25036.8,4,0,0,1
70949,1795,8,98037.4,0,2,1,1
70950,1722,6,38578.47,5,0,4,1
70951,1542,14,22665.03,6,2,1,1
70952,1165,3,48501.82,7,1,3,1
70953,1868,3,81364.18,6,2,4,1
70954,988,6,13893.61,4,1,2,1
70955,1850,12,79394.74,6,0,1,1
70956,996,2,63966.82,9,1,1,1
70957,922,1,76491.21,2,2,1,1
70958,650,11,80913.22,1,0,1,1
70959,1488,13,59090.3,2,0,4,1
70960,177,13,24898.33,8,2,2,1
70961,1316,12,30527.98,2,1,2,1
70962,27,7,18795.43,5,2,3,1
70963,1335,14,54232.18,2,0,0,1
70964,425,5,37235.11,4,1,2,1
70965,254,4,83109.79,9,0,4,1
70966,351,6,34490.14,2,1,3,1
70967,1688,5,71737.24,0,0,0,1
70968,1994,14,35939.3,5,1,1,1
70969,1944,10,5627.97,9,1,0,-1
70970,1630,4,94139.55,5,1,2,1
70971,606,11,8419.77,6,1,4,1
70972,1429,2,84249.79,7,2,1,1
70973,592,2,92048.82,0,0,2,1
70974,1887,4,16439.85,6,2,1,1
70975,228,2,10312.55,7,2,0,1
70976,576,9,31864.0,4,1,2,1
70977,444,4,86716.72,3,0,4,1
70978,1746,0,26019.95,0,1,4,1
70979,1534,12,84095.48,0,0,3,1
70980,1858,7,87116.77,7,2,0,1
70981,1556,0,21241.97,6,2,3,1
70982,1822,11,86719.52,6,1,3,1
70983,1697,8,68264.51,7,1,1,1
70984,1430,13,58411.4,1,2,0,1
70985,483,1,12434.4,4,2,1,1
70986,1350,1,53271.65,5,1,1,1
70987,1378,12,51373.14,1,2,3,1
70988,370,8,46382.12,5,1,4,1
70989,1479,7,41455.95,1,1,2,1
70990,60,3,47939.5,3,0,1,1
70991,910,6,6681.59,4,2,4,1
70992,107,1,36566.33,8,1,4,1
70993,459,14,16984.1,4,0,0,1
70994,90,2,8078.79,5,1,3,1
70995,1951,0,44179.53,3,2,2,1
70996,1804,10,39733.98,0,2,2,1
70997,1977,2,74512.2,0,1,1,1
70998,401,12,47484.24,8,2,3,1
70999,306,14,46109.84,6,2,2,1
71000,910,10,60239.62,7,1,3,1
71001,1876,4,54912.61,9,0,2,1
71002,389,2,24347.85,4,0,2,1
71003,4,2,16904.5,0,0,4,-1
71004,1539,4,99072.63,5,0,0,1
71005,977,9,20038.72,8,2,4,1
71006,1425,8,23939.55,5,0,0,1
71007,526,5,63411.49,6,0,2,1
71008,135,10,73852.06,3,1,3,1
71009,1325,12,1323.05,9,2,2,1
71010,454,6,75746.12,9,1,4,1
71011,1921,5,93168.32,9,2,0,1
71012,716,11,83889.28,3,0,1,1
71013,1086,7,67190.0,0,0,3,1
71014,1092,3,20305.53,8,1,0,1
71015,1993,2,26498.31,3,0,0,1
71016,1750,0,22578.59,9,1,1,1
71017,1083,14,85099.77,0,1,4,1
71018,1167,12,57608.44,4,1,4,1
71019,189,7,60496.72,5,2,2,1
71020,628,2,90452.83,7,1,0,1
71021,1718,3,76866.27,5,0,2,1
71022,1077,8,96611.57,2,2,3,1
71023,1728,14,78485.18,7,2,4,1
71024,643,14,70682.79,0,1,0,1
71025,33,9,96780.88,4,2,2,1
71026,1074,8,54635.54,3,0,4,1
71027,316,2,45145.11,7,1,1,1
71028,1023,12,79496.89,7,2,4,1
71029,775,3,24182.15,4,1,4,1
71030,52,13,47991.94,2,2,4,1
71031,1322,6,29456.56,2,1,1,1
71032,1436,10,24650.97,4,1,3,1
71033,156,12,84594.22,6,0,1,1
71034,615,3,92938.27,3,2,3,1
71035,14,8,51577.97,6,1,3,1
71036,1233,10,49020.75,0,2,0,1
71037,825,11,1819.41,0,0,3,1
71038,98,10,46410.89,3,1,3,1
71039,1905,10,68932.13,9,1,1,1
71040,1910,12,84009.62,1,1,0,1
71041,1221,12,7137.45,6,0,3,1
71042,857,11,71053.77,7,2,0,1
71043,1259,5,23012.05,8,0,1,1
71044,774,7,46674.73,9,0,4,1
71045,392,7,86684.37,9,2,2,1
71046,1698,8,97374.79,8,1,4,1
71047,197,5,86204.41,0,1,2,1
71048,1282,4,55279.5,0,1,1,1
71049,1227,5,95071.79,6,2,2,1
71050,1460,1,55918.45,3,2,2,1
71051,628,5,20593.44,8,2,3,1
71052,214,12,54159.18,8,2,2,1
71053,1447,5,41969.26,3,2,0,1
71054,1502,0,43970.86,7,1,4,1
71055,1127,0,28082.1,1,2,4,1
71056,550,2,56107.81,1,1,2,1
71057,964,12,75132.3,6,0,4,1
71058,1170,8,12703.48,0,2,3,1
71059,751,10,33866.56,7,1,0,1
71060,251,11,58814.27,5,2,2,1
71061,463,12,95723.74,1,1,2,1
71062,1417,3,83520.9,7,0,3,1
71063,1208,6,6327.74,2,0,4,1
71064,1181,4,82950.33,8,0,2,1
71065,903,3,11008.55,9,0,2,1
71066,305,11,46784.42,1,0,0,1
71067,1454,14,63817.23,2,2,2,1
71068,823,13,35322.68,7,0,3,1
71069,1002,8,79530.98,3,0,0,1
71070,1255,0,70451.86,0,2,3,1
71071,1531,2,60628.28,0,1,2,1
71072,350,11,6517.35,1,2,4,1
71073,1928,8,99607.38,2,0,1,1
71074,68,13,60673.36,3,2,1,1
71075,1861,9,82642.84,3,0,1,1
71076,513,4,63994.72,5,0,4,1
71077,1267,1,73832.88,7,1,2,1
71078,1595,9,80190.69,3,1,4,1
71079,1352,8,55179.96,4,1,0,1
71080,837,4,91637.69,4,2,4,1
71081,1371,11,92348.21,9,2,4,1
71082,1946,6,57941.58,1,2,3,1
71083,803,10,36094.97,3,1,1,1
71084,816,9,16410.09,2,2,1,1
71085,879,7,51874.66,7,2,0,1
71086,1503,6,49988.58,9,0,2,1
71087,743,3,82777.4,2,1,3,1
71088,1005,14,62409.62,6,2,3,1
71089,330,8,13790.05,4,0,1,1
71090,1701,5,67448.42,8,0,3,1
71091,1306,13,94999.3,8,1,3,1
71092,1182,11,39832.8,5,1,1,1
71093,620,4,25055.95,5,0,0,1
71094,418,10,35279.62,5,2,1,1
71095,159,2,30376.11,4,1,3,1
71096,1167,6,31713.97,3,2,3,1
71097,1026,10,68431.04,7,1,4,1
71098,810,0,62483.14,1,2,0,1
71099,119,0,80128.67,6,1,4,1
71100,160,12,83648.33,7,2,2,1
71101,341,11,19795.67,4,1,4,1
71102,134,1,48473.51,4,0,3,1
71103,282,2,90197.27,9,1,3,1
71104,35,13,18842.72,6,2,3,1
71105,324,7,4862.27,2,1,0,1
71106,1588,6,24371.51,7,1,2,1
71107,372,5,1734.29,2,1,0,1
71108,713,12,11003.78,8,2,1,1
71109,1028,6,82373.95,6,1,2,1
71110,749,0,80556.87,8,2,3,1
71111,78,1,23751.85,1,0,1,1
71112,994,1,54151.03,7,0,1,1
71113,1399,4,56292.07,1,1,4,1
71114,1943,12,96192.2,9,0,0,-1
71115,1618,10,43438.8,4,1,3,1
71116,1754,0,92009.36,4,1,2,1
71117,1843,8,72185.17,6,0,2,1
71118,1039,6,88731.92,6,1,1,1
71119,13,0,62110.81,7,1,2,1
71120,430,14,90149.21,4,1,1,1
71121,1608,4,31019.32,2,1,1,1
71122,282,8,62893.56,6,1,3,1
71123,1572,10,62110.44,0,2,1,1
71124,401,8,80085.44,6,0,0,1
71125,405,14,30572.79,2,2,4,1
71126,499,0,81040.92,8,2,4,1
71127,209,4,70702.36,2,0,3,1
71128,186,9,86410.05,1,1,3,1
71129,955,8,5675.74,6,0,2,1
71130,1322,0,78331.94,9,1,3,1
71131,1675,9,77672.74,3,0,3,1
71132,79,5,5088.83,6,1,1,1
71133,293,12,43328.83,7,0,2,1
71134,1953,14,63066.77,6,0,4,1
71135,860,12,89073.8,8,1,1,1
71136,1123,12,58230.83,5,2,4,1
71137,1352,9,95511.23,2,2,2,1
71138,1880,8,2100.79,4,0,3,1
71139,1302,9,97246.97,1,1,1,1
71140,532,0,95643.18,3,1,2,1
71141,1898,5,32596.65,8,2,1,1
71142,420,6,39218.88,4,1,1,1
71143,1905,14,19498.03,4,1,3,1
71144,1250,2,25773.63,9,0,4,1
71145,432,11,23146.79,5,0,1,1
71146,575,14,49078.89,1,1,2,1
71147,426,6,34674.09,2,1,1,1
71148,1924,8,17325.74,9,1,4,1
71149,459,14,56234.48,7,0,3,1
71150,15,8,32830.36,5,0,3,1
71151,599,5,50263.76,2,2,4,1
71152,1875,2,27125.32,1,1,4,1
71153,1925,5,72493.99,4,2,2,1
71154,304,2,4801.89,0,1,4,1
71155,851,4,57527.83,8,1,4,1
71156,888,11,93605.57,1,0,0,1
71157,1981,10,64831.03,6,1,2,1
71158,551,1,18502.4,2,2,4,1
71159,267,4,47393.02,6,0,1,1
71160,566,0,35812.75,0,0,2,1
71161,1120,5,93507.62,3,0,2,1
71162,846,9,70699.03,2,0,3,1
71163,199,6,52732.45,6,2,3,1
71164,449,4,17624.02,3,0,4,1
71165,1193,11,81285.49,9,0,2,1
71166,211,8,66092.82,0,1,4,1
71167,266,4,81567.49,5,0,4,1
71168,62,8,23277.85,6,1,0,1
71169,1761,4,72867.02,0,2,2,1
71170,956,7,62873.14,2,1,1,1
71171,1210,9,90751.53,5,1,1,1
71172,870,12,98282.32,3,1,4,1
71173,477,10,781.12,3,1,2,1
71174,665,4,20275.72,1,1,4,1
71175,1184,8,89659.25,9,0,1,1
71176,679,2,49219.45,7,1,3,1
71177,1725,2,72910.34,8,1,3,1
71178,1662,0,39859.4,2,2,1,1
71179,1623,12,63888.15,8,2,0,1
71180,1171,14,48414.6,2,1,1,1
71181,1779,6,67074.92,0,2,1,1
71182,1335,2,75618.47,3,0,4,1
71183,1049,12,29954.02,2,2,3,1
71184,1051,13,98372.21,3,1,3,1
71185,696,0,4738.12,7,2,2,1
71186,1376,5,76043.06,8,0,2,1
71187,1128,1,69335.36,1,1,0,1
71188,128,13,50124.24,5,1,4,1
71189,1788,0,98413.33,6,0,2,1
71190,1233,14,82630.9,7,0,0,1
71191,790,14,11352.81,9,2,0,-1
71192,373,8,39549.29,4,2,3,1
71193,241,11,63476.73,7,2,0,1
71194,234,13,51661.8,8,2,3,1
71195,1543,3,57481.16,8,2,3,1
71196,794,13,58095.59,8,0,1,1
71197,964,12,1569.75,4,1,2,1
71198,1009,14,7717.05,3,2,2,1
71199,1318,4,84488.72,2,1,2,1
71200,792,3,29781.79,7,2,1,1
71201,1568,14,51134.07,1,2,1,1
71202,27,10,92982.49,4,0,4,1
71203,1,4,23221.03,6,2,0,1
71204,391,1,20798.44,2,2,3,1
71205,439,3,29315.08,8,0,3,1
71206,1126,12,46290.85,8,0,3,1
71207,1018,11,57783.23,8,2,3,1
71208,1888,6,28395.98,3,2,1,1
71209,1408,3,74281.62,3,2,2,1
71210,448,13,36124.69,6,1,4,1
71211,397,12,91616.32,1,1,1,1
71212,1613,11,78705.04,1,2,1,1
71213,1323,6,23340.15,3,2,0,1
71214,154,9,99614.38,4,1,3,1
71215,1393,6,69787.2,6,2,1,1
71216,1834,0,62633.74,9,1,3,1
71217,1830,4,93658.51,4,0,4,1
71218,1954,0,88765.9,6,2,2,1
71219,86,13,94878.02,4,2,0,1
71220,779,0,77808.07,5,0,2,1
71221,1801,11,54387.8,8,1,3,1
71222,1393,3,98635.94,4,0,1,1
71223,933,2,71452.38,3,0,0,1
71224,1145,14,13417.97,5,2,3,1
71225,138,6,74682.02,6,1,0,1
71226,94,14,58089.24,1,1,3,1
71227,1233,8,18722.16,3,2,3,1
71228,622,12,83471.94,8,2,0,1
71229,1324,14,32704.82,7,2,1,1
71230,1625,9,79658.93,2,2,3,1
71231,415,6,87632.67,5,2,1,1
71232,1628,12,22400.2,6,1,2,1
71233,1554,7,75160.8,3,2,2,1
71234,473,1,33905.99,9,0,2,1
71235,1193,11,2184.08,6,0,4,1
71236,894,2,82707.68,7,0,2,1
71237,1581,9,82255.8,7,2,4,1
71238,1052,14,3731.74,8,2,3,1
71239,1543,11,28399.67,8,1,0,1
71240,147,7,65829.53,3,2,3,1
71241,1675,5,16696.13,2,2,4,1
71242,1457,6,71593.76,5,0,0,1
71243,56,8,29540.94,6,2,4,1
71244,273,1,12637.37,9,2,3,1
71245,1687,2,61927.65,7,1,3,1
71246,70,4,522.55,2,2,0,-1
71247,1595,12,97857.58,5,1,4,1
71248,1746,13,46344.27,9,0,3,1
71249,954,14,38570.68,6,2,2,1
71250,1743,4,27873.53,7,0,2,1
71251,37,10,34455.19,3,1,2,1
71252,1280,5,86040.71,6,2,2,1
71253,1383,12,73490.35,1,0,0,1
71254,570,2,25208.62,0,1,2,1
71255,1965,10,93142.05,4,1,1,1
71256,1145,3,2836.45,4,0,4,1
71257,1013,8,49840.84,3,1,2,1
71258,110,6,86376.63,5,0,3,1
71259,163,6,98785.54,4,0,2,1
71260,581,7,28755.24,4,0,2,1
71261,527,14,48686.02,0,1,0,1
71262,1744,4,79832.5,3,1,0,1
71263,1403,6,49067.93,3,1,4,1
71264,685,4,21450.71,1,0,1,1
71265,1544,13,32331.41,2,2,2,1
71266,1312,11,31718.42,0,0,3,1
71267,125,11,85949.0,8,0,0,1
71268,1851,9,24722.03,7,2,2,1
71269,1779,7,58425.12,8,2,4,1
71270,88,10,84683.96,4,0,0,1
71271,1051,10,67959.0,2,0,2,1
71272,1968,12,11020.98,0,1,4,1
71273,672,11,67584.34,4,1,4,1
71274,532,14,8480.26,4,1,2,1
71275,99,8,92687.59,0,0,2,1
71276,163,0,5075.93,2,2,2,1
71277,1658,13,53053.01,3,0,3,1
71278,269,1,8104.91,9,2,3,1
71279,953,8,49244.22,1,0,2,1
71280,1047,7,8892.34,5,1,3,1
71281,77,14,49777.69,2,2,4,1
71282,1975,12,99152.26,4,2,4,1
71283,1311,1,39184.79,8,1,3,1
71284,929,0,96142.21,8,2,2,1
71285,1698,8,95209.1,4,1,3,1
71286,1096,6,23120.97,3,2,3,1
71287,3,13,66567.0,0,0,1,1
71288,573,7,40846.68,8,1,1,1
71289,710,1,39013.9,7,0,1,1
71290,367,12,38667.78,9,2,1,1
71291,1611,12,32172.09,6,2,4,1
71292,556,4,92119.01,5,1,4,1
71293,968,14,52863.27,9,1,3,1
71294,1657,2,63814.86,5,1,4,1
71295,1262,14,66523.71,5,2,0,1
71296,723,14,90970.72,4,1,0,1
71297,710,10,74844.25,3,2,4,1
71298,1084,7,81444.6,5,2,3,1
71299,610,4,41816.78,5,0,3,1
71300,465,0,37435.13,2,2,3,1
71301,494,7,63736.06,0,0,2,1
71302,1950,4,92711.66,5,0,1,1
71303,442,14,5238.31,8,0,1,1
71304,1700,1,39259.97,3,0,4,1
71305,433,1,43345.83,2,2,2,1
71306,751,11,80755.38,3,1,3,1
71307,1766,12,32850.89,9,1,2,1
71308,1353,8,90727.9,5,2,0,1
71309,230,5,36636.25,5,1,2,1
71310,1110,14,74251.1,1,0,4,1
71311,533,12,98532.4,3,0,0,1
71312,1969,12,44249.14,5,1,1,1
71313,268,1,72295.53,2,1,2,1
71314,618,10,80487.84,5,0,2,1
71315,1488,9,43545.64,3,1,4,1
71316,1342,2,91296.45,7,2,3,1
71317,680,13,87237.69,1,0,0,1
71318,1504,8,4680.34,6,2,4,1
71319,1199,1,93233.43,8,0,2,1
71320,700,14,12007.83,5,2,4,1
71321,1188,7,69414.78,7,0,3,1
71322,1255,0,47473.57,5,2,2,1
71323,1304,12,80074.0,8,2,4,1
71324,1466,6,25992.61,0,2,1,1
71325,954,12,24188.87,7,1,0,1
71326,96,1,44137.19,4,2,2,1
71327,1186,10,83634.53,2,1,4,1
71328,359,2,84889.35,2,0,4,1
71329,1488,6,72673.64,8,2,4,1
71330,1430,0,45944.74,1,1,2,1
71331,311,0,16757.22,6,2,2,1
71332,1945,13,98405.64,9,1,0,-1
71333,146,8,14157.13,0,0,2,1
71334,1210,3,6090.48,7,1,2,1
71335,290,10,49648.57,1,1,2,1
71336,476,7,81759.65,9,2,0,1
71337,85,2,59163.2,2,0,4,1
71338,515,5,86004.9,5,1,2,1
71339,757,2,7694.46,1,0,1,1
71340,873,10,75049.18,6,0,1,1
71341,268,5,64547.57,3,2,2,1
71342,120,1,78553.95,0,1,0,1
71343,1049,10,40826.98,3,0,1,1
71344,418,13,86862.07,4,0,4,1
71345,236,13,26775.77,8,1,3,1
71346,108,4,77537.04,4,0,4,1
71347,1771,14,87415.82,6,2,2,1
71348,400,7,94567.9,5,2,4,1
71349,104,7,38905.92,6,1,2,1
71350,928,4,23918.17,9,2,1,1
71351,1409,7,64985.27,7,2,4,1
71352,1197,10,72662.17,1,0,2,1
71353,109,9,35343.15,4,2,4,1
71354,649,12,22774.07,3,1,1,1
71355,489,6,39931.57,4,0,0,1
71356,385,5,14038.57,8,1,3,1
71357,1932,1,84994.8,4,0,0,1
71358,1875,10,41659.82,7,1,0,1
71359,1776,7,35997.25,1,1,2,1
71360,623,3,75014.71,4,2,2,1
71361,568,5,27564.65,3,0,1,1
71362,1027,10,77140.27,4,2,1,1
71363,849,6,37522.68,6,0,0,1
71364,1054,10,38062.43,7,2,0,1
71365,1801,12,32035.59,6,1,2,1
71366,1386,4,84456.0,2,0,1,1
71367,1572,10,28499.43,1,2,1,1
71368,1290,14,37774.13,6,0,4,1
71369,285,11,11882.78,4,1,1,1
71370,1441,2,76624.42,7,2,4,1
71371,703,2,8871.71,9,1,4,1
71372,1378,8,19705.85,9,0,2,1
71373,570,1,19544.2,5,1,4,1
71374,1048,13,93031.07,1,0,3,1
71375,972,14,28154.52,9,0,0,1
71376,878,13,89739.92,6,1,3,1
71377,1799,4,88100.9,0,1,4,1
71378,426,10,38720.48,1,1,3,1
71379,1303,9,74725.35,5,1,3,1
71380,1366,2,53670.47,5,1,1,1
71381,71,10,64664.73,3,1,0,1
71382,1874,8,21886.85,7,2,1,1
71383,326,8,73359.78,9,1,0,1
71384,1053,8,30350.53,5,2,1,1
71385,472,1,31965.67,1,0,1,1
71386,737,4,64868.46,0,0,1,1
71387,329,10,98048.99,3,2,2,1
71388,1036,8,68255.91,8,1,3,1
71389,895,6,88337.32,3,1,0,1
71390,1792,11,52827.94,2,2,1,1
71391,45,14,96391.92,4,1,4,1
71392,1831,2,29738.24,7,2,3,1
71393,1934,12,81588.53,2,0,2,1
71394,1148,14,22310.6,9,1,2,1
71395,1289,0,43140.23,4,0,0,1
71396,2,8,49689.38,2,2,2,1
71397,372,0,55254.23,3,2,3,1
71398,1521,7,8765.5,3,2,4,1
71399,1100,6,94305.37,3,0,4,1
71400,360,13,69719.87,0,0,2,1
71401,596,1,29980.61,7,1,4,1
71402,860,4,82331.75,3,1,4,1
71403,1520,0,20350.6,2,0,4,1
71404,1318,5,41162.15,9,0,1,1
71405,1859,2,54032.12,7,1,2,1
71406,1901,10,51342.92,9,2,3,1
71407,1578,2,24114.9,2,2,3,1
71408,787,14,88774.19,6,0,2,1
71409,411,11,52198.48,1,0,0,1
71410,998,12,35660.01,3,2,0,1
71411,1127,9,30553.27,8,1,0,1
71412,233,3,57451.35,4,0,0,1
71413,652,13,95642.97,8,0,3,1
71414,1296,7,44194.87,1,2,2,1
71415,201,1,44584.98,7,1,4,1
71416,1126,8,14250.8,6,2,1,1
71417,72,14,1865.88,7,1,2,1
71418,1279,6,99042.16,2,2,1,1
71419,1053,8,87623.76,1,2,3,1
71420,1260,13,74581.14,9,2,3,1
71421,1152,5,24708.85,8,2,2,1
71422,341,13,62925.26,3,2,0,1
71423,1167,14,98786.97,0,0,1,-1
71424,1152,8,80215.9,4,1,0,1
71425,398,2,61471.1,9,0,0,1
71426,1887,10,14361.83,2,1,4,1
71427,1979,14,11002.3,2,0,4,1
71428,221,4,70549.97,0,2,3,1
71429,1916,14,59012.25,6,0,0,1
71430,1788,7,57258.16,5,0,2,1
71431,1770,0,65982.27,6,0,1,1
71432,1061,7,84161.27,1,0,3,1
71433,539,7,86264.97,9,2,1,1
71434,237,14,89196.64,6,2,0,1
71435,1941,3,92791.72,9,2,1,1
71436,1480,9,59534.98,2,0,0,1
71437,1425,3,96248.9,5,0,0,1
71438,1264,7,39041.46,5,0,0,1
71439,1532,9,70027.21,1,2,1,1
71440,1965,1,51844.98,7,1,0,1
71441,416,2,34593.04,1,0,2,1
71442,544,2,60214.78,1,1,0,1
71443,1018,0,62530.88,1,0,2,1
71444,1751,7,48968.21,5,2,3,1
71445,1866,7,52111.73,4,2,1,1
71446,1990,6,64292.59,6,1,0,1
71447,105,5,86904.54,9,2,0,1
71448,615,0,8355.04,2,1,4,1
71449,1992,2,94024.91,3,0,2,1
71450,1124,9,36084.41,0,0,1,1
71451,171,10,91190.47,7,0,1,1
71452,685,7,49614.09,9,1,3,1
71453,864,11,73595.56,1,0,3,1
71454,1395,3,41613.55,9,0,4,1
71455,1047,3,96059.24,9,2,3,1
71456,1807,7,47936.53,5,2,2,1
71457,725,9,94702.03,7,2,1,1
71458,1355,14,32143.52,2,1,3,1
71459,613,10,91726.91,5,2,2,1
71460,531,11,97586.57,4,1,0,1
71461,1239,3,64899.47,6,0,0,1
71462,1410,12,43722.14,1,2,0,1
71463,1675,10,19154.62,7,1,0,1
71464,1049,3,63949.13,2,2,3,1
71465,100,12,10214.83,3,2,1,1
71466,714,5,1275.11,7,0,0,1
71467,785,1,71100.14,8,1,2,1
71468,85,12,6115.72,9,0,3,1
71469,1984,7,25931.61,6,1,3,1
71470,313,14,98940.48,1,2,4,-1
71471,1668,6,68537.65,2,0,4,1
71472,1531,1,98270.42,8,1,1,1
71473,703,13,31151.57,1,1,1,1
71474,76,5,47110.84,0,0,2,1
71475,9,1,21551.46,1,2,3,1
71476,1625,7,30696.29,6,0,2,1
71477,980,9,40206.61,4,2,2,1
71478,1534,7,31927.04,4,1,1,1
71479,1895,12,4780.6,5,1,0,1
71480,889,1,96749.68,5,2,1,1
71481,21,0,82225.88,0,2,0,-1
71482,809,7,16150.99,3,1,2,1
71483,1817,11,20517.52,2,2,4,1
71484,799,3,28745.72,5,1,4,1
71485,326,10,48724.88,6,1,3,1
71486,493,6,58910.11,1,1,2,1
71487,1454,1,42910.99,7,2,0,1
71488,759,1,16619.97,4,2,4,1
71489,193,0,77818.24,1,2,0,-1
71490,393,9,343.51,4,0,2,1
71491,311,12,90616.99,3,0,0,1
71492,166,3,92104.7,3,1,1,1
71493,573,10,53726.58,3,1,4,1
71494,702,11,4364.7,3,2,3,1
71495,155,7,97692.2,7,1,0,1
71496,261,11,55252.34,4,1,1,1
71497,745,13,53525.89,7,1,4,1
71498,60,6,80255.36,9,0,3,1
71499,422,1,90394.29,7,2,1,1
71500,593,3,87989.57,5,2,1,1
71501,1548,3,31765.75,4,0,4,1
71502,1601,13,15384.29,1,1,0,1
71503,1759,3,46708.52,4,0,4,1
71504,984,2,84573.25,2,0,1,1
71505,601,8,18556.3,2,2,1,1
71506,1986,6,98325.24,3,2,3,1
71507,1284,13,54503.95,5,1,1,1
71508,1213,12,15403.93,8,0,3,1
71509,719,2,96567.29,7,0,4,1
71510,1591,9,94793.52,9,0,2,1
71511,136,7,21975.3,7,2,4,1
71512,496,13,52402.06,6,2,4,1
71513,124,4,72880.72,3,2,1,1
71514,215,12,30084.92,2,0,3,1
71515,981,6,39944.07,0,1,3,1
71516,963,2,85298.39,0,1,1,1
71517,954,9,70618.2,9,2,2,1
71518,164,13,35303.6,6,1,4,1
71519,1402,14,64688.12,0,2,4,1
77280,444,3,51003.16,8,2,2,1
77281,1156,4,21469.87,8,0,4,1
77282,636,9,58811.89,7,1,0,1
77283,1393,2,52925.82,4,2,0,1
77284,1965,4,34596.43,7,1,0,1
77285,1370,10,98022.73,4,2,1,1
77286,1869,4,57577.35,3,1,3,1
77287,906,3,18720.27,6,2,0,1
77288,1082,13,5940.78,0,2,2,1
77289,1997,1,20137.18,5,0,3,1
77290,1352,10,28626.2,5,1,0,1
77291,1398,5,86461.87,7,1,3,1
77292,1243,4,29207.37,3,2,0,1
77293,1773,5,30517.39,3,2,4,1
77294,325,10,78000.3,9,0,3,1
77295,251,10,11427.13,7,1,2,1
77296,1140,5,49419.85,7,1,4,1
77297,1912,12,23869.1,2,1,1,1
77298,920,9,27829.88,4,0,1,1
77299,1937,4,63946.62,2,0,2,1
77300,912,9,84526.56,8,1,0,1
77301,100,2,80670.68,0,0,2,1
77302,1609,11,63534.77,5,0,1,1
77303,1193,11,42738.2,3,0,2,1
77304,1823,7,82564.33,6,1,4,1
77305,911,12,51494.28,9,1,0,1
77306,882,7,32028.8,2,1,2,1
77307,872,1,17947.6,1,0,3,1
77308,1773,7,1531.48,1,2,3,1
77309,1493,10,65766.5,3,1,3,1
77310,983,10,6680.74,0,0,4,1
77311,1922,4,65270.06,5,2,1,1
77312,21,0,95359.31,9,1,4,-1
77313,595,0,57692.42,1,1,3,1
77314,1692,12,45356.0,6,1,4,1
77315,970,0,62170.44,6,2,3,1
77316,215,4,54049.0,9,2,2,1
77317,289,1,12198.85,0,1,2,1
77318,1402,0,86070.4,9,1,1,1
77319,838,8,80001.54,0,0,3,1
77320,1397,0,22916.92,3,2,3,1
77321,1462,5,84967.53,5,2,2,1
77322,30,7,84480.04,1,0,4,1
77323,1613,4,69487.79,4,2,2,1
77324,72,1,25702.01,6,2,2,1
77325,542,10,12548.49,9,1,0,1
77326,656,7,75263.87,5,2,3,1
77327,82,9,50123.89,5,0,0,1
77328,980,14,41214.71,5,1,2,1
77329,1616,4,5932.85,0,1,4,1
77330,1137,14,90944.74,0,1,1,1
77331,505,3,77874.31,8,0,3,1
77332,1010,2,60337.04,0,0,2,1
77333,23,3,77180.18,0,0,3,1
77334,923,1,2223.85,6,1,2,1
77335,600,5,58598.2,9,0,2,1
77336,1945,0,16347.11,8,0,3,1
77337,539,0,96565.08,5,1,3,1
77338,680,8,93518.74,5,2,0,1
77339,1039,4,81890.06,1,2,4,1
77340,1099,14,14749.01,8,2,4,1
77341,985,10,6706.42,3,2,4,1
77342,853,12,66782.03,1,0,2,1
77343,1416,5,52558.26,5,1,0,1
77344,793,3,25638.69,3,0,3,1
77345,850,11,35419.82,9,0,4,1
77346,1346,5,55650.23,3,2,2,1
77347,1910,5,50259.78,5,2,0,1
77348,552,7,19467.88,0,0,1,1
77349,1939,9,11120.13,5,2,4,1
77350,371,1,33726.37,3,0,4,1
77351,810,3,5217.73,5,0,4,1
77352,340,10,94051.18,8,1,0,1
77353,299,2,33745.56,3,0,4,1
77354,1398,0,86750.06,5,1,0,1
77355,707,7,5739.42,7,2,4,1
77356,589,3,60190.3,4,2,0,1
77357,1377,14,87176.84,6,0,4,1
77358,1235,13,91737.53,4,1,2,1
